ID,Text,Comment
Lapantouflemagic.AmpTrader.Description,"Les AmpEars sont d’encore pires hérétiques que les Dents de Fer : Ils se sont consacrés à l’étude des technologies hoomaines et ont trouvé le moyen de conclure qu’être immergé jusqu’au ventre dans l’eau serait dangereux à proximité de leurs machines ou quelque autre absurdité du genre.  Ils acceptent d’échanger leurs bidules électriques qu’ils prétendent comprendre, mais seuls quelques-uns valent vraiment qu’on s’y intéresse.  En plus, ils nous appellent les « CulsMouillés », donc note bien où ils vivent, qu’on puisse régler le trébuchet correctement.",a12
Lapantouflemagic.AmpTrader.FlavorDescription,« Je reviendrais ! »,a13
Lapantouflemagic.PawsTrader.DisplayName,Commercer avec d’autres PattesBlanches,a14
Lapantouflemagic.PawsTrader.Description,"Notre expédition n’est ni la première, ni la dernière à avoir été envoyée depuis notre patrie.
Si nous parvenons à trouver d’autres colonies de notre espèce, elles feraient d’excellents partenaires commerciaux, car aucun de ces barbares que nous avons rencontrés n’est capable de mijoter ne serait-ce qu’un ragoût digne de ce nom.",a15
Lapantouflemagic.PawsTrader.FlavorDescription,« Noooooon ! Je vais me faire enlever par les hoomains ! »,a16
Lapantouflemagic.IslandTrader.DisplayName,Commercer avec les Castors des Îles,a17
Lapantouflemagic.IslandTrader.Description,"Les Castors des Îles sont des hippies paresseux qui passent leurs journées à faire la fête sur la plage et ne s’intéressent à rien qui ne soit amusant.
Le bon côté, c’est que nous pouvons facilement leur échanger des produits manufacturés, puisqu’ils sont pas fichus d’en fabriquer eux-mêmes. Mais en contrepartie, ils n’ont pas grand-chose à offrir — peut-être quelques babioles brillantes et du sel, histoire de nous épargner la corvée des mines.",a18
Lapantouflemagic.IslandTrader.FlavorDescription,« Youpi ! »,a19
Lapantouflemagic.PolarTrader.DisplayName,Commercer avec les Castors Polaires,a20
Lapantouflemagic.PolarTrader.Description,"Les rustiques Polarbeavers vivent dans — et explorent — les ruines gelées d’une étrange cité circulaire hoomaine.
Ils vendraient leurs propres mères en esclavage contre ces « roches éternellement chaudes » dont ils parlent mais qui n’existent certainement pas.
Sinon, ils réclameront de la nourriture ou du charbon, et nous céderont avec le plus grand plaisir autant de glace et de bric-à-brac que nous pourrons emporter.
À moins que vous ne soyez le genre de dégénéré qui collectionne les restes hoomains.",a21
Lapantouflemagic.PolarTrader.FlavorDescription,« J’ai le vertiiiiiige ! »,a22
Lapantouflemagic.IronTrader.DisplayName,Commercer avec les Dents de Fer,a23
Lapantouflemagic.IronTrader.Description,"Les Dents de Fer sont passionnés par tout ce qui touche à l’industrie, et ils détestent commercer — surtout quand il s’agit de leur café.
Heureusement, ils sont incapables de résister à un bon défi industriel : une commande sur mesure, vraiment complexe à réaliser, pourrait éveiller leur intérêt.
Ils semblent apprécier nos produits manufacturés, mais ne peuvent pas les fabriquer eux-mêmes parce qu’ils « ne font pas dans la dentelle », allez comprendre…
Ce sont aussi les seuls à vous prendre au sérieux lorsque vous demandez à être payé en mottes de terre.",a24
Lapantouflemagic.IronTrader.FlavorDescription,« Je sais pas comment ça maaaarche ! »,a25
Lapantouflemagic.FolkTrader.DisplayName,Commercer avec les Rustiqueues,a26
Lapantouflemagic.FolkTrader.Description,"Nos cousins les Rustiqueues apprécient une vie simple, principalement rythmée par l’agriculture, la danse et la bonne chère.
Ils peuvent nous fournir des graines de nouvelles espèces végétales intéressantes.
Mais si vous leur apportez quelque chose d’assez extraordinaire, ils pourraient bien vous initier à leur étrange hobby secret.",a27
Lapantouflemagic.FolkTrader.FlavorDescription,« Je vooooole ! »,a28
Lapantouflemagic.ForeignFood.DisplayName,Plat Étranger,a32
Lapantouflemagic.ForeignFood.PluralDisplayName,Plats Étrangers,a33
Lapantouflemagic.TradeBalloon.ToggleEntry,Échanger :,a34
Lapantouflemagic.EmberTrader.DisplayName,Commercer avec les Peaux de Braise,a35
Lapantouflemagic.EmberTrader.Description,"Encore une tribu de sales hérétiques, qui l’aurait cru ?
Ces types ont développé une obsession malsaine pour le feu et détestent se mouiller. Ce qui soulève la question de savoir comment ils font pour se laver — mais évitons les questions dérangeantes.
Ils possèdent des arbres gigantesques, mais refusent de nous révéler comment les cultiver, et leurs pommes sont absolument divines.
Ramenez tout ce que vous pourrez.",a36
Lapantouflemagic.EmberTrader.FlavorDescription,"« Non, pas par là ! Pas par lààààààà ! »",a37
Lapantouflemagic.LeafTrader.DisplayName,Commercer avec les ManteauxFeuillus,a38
Lapantouflemagic.LeafTrader.Description,"Les Leafcoats sont, faute de meilleur terme… des illuminés.
Il est difficile de savoir si leurs feuilles poussent depuis leur peau, ou s’ils se les collent partout chaque matin.
Quoi qu’il en soit, ils détestent qu’on tue des plantes et se vexent si vous leur demandez des produits d’origine végétale. Pourtant, ils acceptent volontiers les nôtres, ce qui fait d’eux de parfaits hypocrites.
Quoi qu’il en soit, nos cerveaux souhaitent étudier les magnifiques insectes lumineux qui vivent sur leurs terres. Essayez de nous en rapporter quelques spécimens.",a39
Lapantouflemagic.LeafTrader.FlavorDescription,"« C’est pas vous qui vous débarrassez de moi, mais moi de vous ! »",a40
Need.GeneticEnhancement.DisplayName,Amélioration Génétique Somatique,1414
Lapantouflemagic.HoomanMedicalFacility.DisplayName,Équipe de Réactivation du Centre Médical Hoomain,1415
Lapantouflemagic.HoomanMedicalFacility.Description,"Réactive un centre médical hoomain d’une niveau technologique incompréhensible.
<color=#FF6EC7>Comment une espèce aussi avancée à pu s’éteindre ? Ces systèmes sont capables de nous rendre plus forts, plus rapides, améliore notre santé, et est capable de guérir pratiquement n’importe quoi !</color>",1416
Lapantouflemagic.HoomanMedicalFacility.FlavorDescription,"« Ne tuez pas vos ennemis… Survivez-leur ! »
- Ancien affichage motivationnel",1417
Lapantouflemagic.RuinsTour.DisplayName,Visite des Ruines Hoomaines,1418
Lapantouflemagic.BeaverCafe.DisplayName,Maison de Thé avec Terrasse,1419
Knatte.Subgroup_MGPiles.DisplayName,Tas de stockage,K1
Knatte.Subgroup_MGWarehouses.DisplayName,Entrepôts,K2
Knatte.Subgroup_MGTanks.DisplayName,Citernes,K3
Knatte.Subgroup_MGDynamite.DisplayName,Dynamite,K4
Knatte.Subgroup_MGBridges.DisplayName,Ponts Suspendus,K5
Knatte.Subgroup_MGPlatforms.DisplayName,Plateformes,K6
Knatte.Subgroup_MGStaircase.DisplayName,Escaliers,K7
ToolGroups.Billboards,Panneau d’Affichage Partiellement Utiles,-
Lapantouflemagic.Billboard.Description,Un message de première importance...,-
Lapantouflemagic.VitalBillboard.Description,Information vraiment importante pour les PattesBlanches,-
Lapantouflemagic.BadorderBoard.DisplayName,Mauvais Ordre,-
Lapantouflemagic.GoodorderBoard.DisplayName,Bon Ordre,-
Lapantouflemagic.AwfulBoard.DisplayName,A Propos du Ragoût Abominable,-
Lapantouflemagic.Watertight1Board.DisplayName,Étanchéité des bâtiments,-
Lapantouflemagic.PileplatformBoard.DisplayName,C’est possible,-
Lapantouflemagic.MathBoard1.DisplayName,Comment ne pas mourir de faim,-
Lapantouflemagic.MathBoard2.DisplayName,Comment ne pas mourir de soif,-
Lapantouflemagic.ShaftBoard.DisplayName,Comment connecter l’énergie,-
Lapantouflemagic.FarmUpgradeBoard.DisplayName,Panneau d’amélioration de ferme,-
Lapantouflemagic.WaterpumpUpgradeBoard.DisplayName,Panneau d’amélioration de pompe à eau,-
Lapantouflemagic.MediumMineBoard.DisplayName,Panneau de Mine Moyenne,-
Lapantouflemagic.Billboard1.DisplayName,Trop facile ?,-
ToolGroup.HaulersHouses.DisplayName,Maisons de Camionneurs,1420
ToolGroup.BuildersHouses.DisplayName,Maisons de Charpentiers,1421
ToolGroup.StorageHouses.DisplayName,Maisons de Stockage,1422
Toolgroup.Flags.DisplayName,Drapeaux,1423
ToolGroup.Gathering.DisplayName,Cueillette,1424
ToolGroup.Farms.DisplayName,Fermes,1425
ToolGroup.Cooking.DisplayName,Cuisine,1426
Toolgroup.Logging.DisplayName,Sylviculture,1427
Toolgroup.Mining.DisplayName,Extraction Primaire,1428
Toolgroup.Nuclear.DisplayName,Énergie Nucléaire,1429
Toolgroup.Aqueducts.DisplayName,Aqueducs,1430
ToolGroups.WaterandBadWater,Eau et Eau Contaminée,1431
Lapantouflemagic.BadPlank.Reciepe,Planches rongées,1432
Lapantouflemagic.ModularUpgradeBoard.DisplayName,Panneau sur les Modules d’Amélioration ,1433
Lapantouflemagic.SteelBoard.DisplayName,Panneau sur la Reproduction des Enclumes,1434
Lapantouflemagic.GiantLogBridge4.DisplayName,Pont en Rondin Géant,1435
Good.Mushrooms3.PluralDisplayName,Champignons ultra-rapides,1436
Lapantouflemagic.BachelorInHoomanities.DisplayName,Licence en Sciences Hoomaines,1437
Lapantouflemagic.NEWEngine.DisplayName,Moteur au Méthane,1438
Lapantouflemagic.ElevatedRoof1x1Corner.DisplayName,Passerelle Couverte (Coude),1439
Lapantouflemagic.ElevatedRoof1x1Corner.Description,"Un coude de passerelle, n’a pas de lampes.",1440
Lapantouflemagic.ElevatedRoof1x1Stair.DisplayName,Passerelle Couverte (Escaliers),1440
Lapantouflemagic.ElevatedRoof1x1Stair.Description,Un petit segment de passerelle à placer sur des escaliers,1440
Lapantouflemagic.ElevatedRoof1x1.DisplayName,Passerelle Couverte (Mini),1440
Lapantouflemagic.ElevatedRoof1x1.Description,"Un petit segment de passerelle, n’a pas de lampes.",1440
Lapantouflemagic.ElevatedRoof1x3_ALT.DisplayName,Passerelle Couverte (Zigzag),1441
Lapantouflemagic.ElevatedRoof1x3.DisplayName,Passerelle Couverte (Intersection),1441
Lapantouflemagic.ElevatedRoof1x3.Description,Une passerelle couverte équipée de lampes.,1442
Lapantouflemagic.ElevatedRoof1x4.DisplayName,Passerelle Couverte (Long),1443
Lapantouflemagic.IncenseBurner.DisplayName,Brûloir Aromatique,1446
Lapantouflemagic.IncenseBurner.Description,Un petit piédestal sur lequel des sels de stimulation cérébrales sont brûlés lentement pour leur odeur.,1447
Lapantouflemagic.IncenseBurner.FlavorDescription,« A tous les coups un crétin va planter sa truffe directement dedans… »,1448
Lapantouflemagic.GigargantuanTank.DisplayName,Citerne Gigargantuesque,1449
Lapantouflemagic.GigargantuanTank.Description,Une citerne de stockage aux proportions épiques.,1450
Lapantouflemagic.GigargantuanTank.FlavorDescription,"« Mon rêve de nager dans du kimchi peut enfin se réaliser ! »
- Mathilda la cinglée",1451
Good.LyophilizedArtificialNaturalDirtBlock.DisplayName,Bloc de Terre Synthétique Lyophilisé,1452
Good.LyophilizedArtificialNaturalDirtBlock.PluralDisplayName,Blocs de Terre Synthétique Lyophilisés,1453
Lapantouflemagic.primitivedamupgradeMK3.DisplayName,Barrage en Rondins Géants,1454
Lapantouflemagic.primitivedamupgradeMK3.Description,Un barrage encore plus élevé rajouté sur l’amélioration précédente.,1455
Lapantouflemagic.primitivedamupgradeMK3.FlavorDescription,"« Là, je veux bien commencer à y croire. »
- Un castor sceptique",1456
Good.GiantLogDamBlueprint.PluralDisplayName,Plan de Barrage en Rondins Géants,1457
Good.GiantLogDamBlueprint.DisplayName,Plans de Barrage en Rondins Géants,1458
Good.GiantLogDamFancyBlueprint.PluralDisplayName,Plan de Barrage en Rondins Géants Enluminé,1459
Good.GiantLogDamFancyBlueprint.DisplayName,Plans de Barrage en Rondins Géants Enluminés,1460
Building.LyophilizedTerrainBlock.DisplayName,Bloc de Terre Synthétique Reconstituée,1461
Lapantouflemagic.LyophilizedTerrainBlock.Description,Un bloc de terre synthétique produit par les castors afin de remodeler l’environnement de manière efficace.,1462
Lapantouflemagic.Calculatorium.DisplayName,Calculatorium,1463
Lapantouflemagic.Calculatorium.Description,"Un bâtiment administratif où les castors centralisent les informations et émettent les ordres appropriés, évitant ainsi de devoir agir directement.",1464
Lapantouflemagic.Calculatorium.FlavorDescription,« Ouvrez les vannes ! Arrêtez les pompes à eau ! RELÂCHEZ LE KRAKEN ! »,1465
Recipe.BerryWine.DisplayName,Vin de Baies,1466
Lapantouflemagic.Smallcookhouse.FlavorDescription,"Les chatons qui passent a travers le sol ne relèvent pas de notre responsabilité, adressez vos plaintes aux architectes.",1467
Lapantouflemagic.SmallForge.DisplayName,Forge,1468
Lapantouflemagic.SmallForge.Description,"Un logis digne de ce nom pour une enclume et les castors qui s’en servent.
<color=#FF6EC7>Peut porter une amélioration</color>
<color=#00FFFF>Bâtiment étanche</color>",1469
Lapantouflemagic.SmallForge.FlavorDescription,« Bim ! Un coup pour papa. Bam ! Un coup pour maman. Vlan ! Un coup dans les gencives de Kevin... »,1470
Lapantouflemagic.GnawingHall.DisplayName,Hall de Rongeage,1471
Lapantouflemagic.GnawingHall.Description,"Une maison longue dans laquelle on ronge des arbres, par plaisir ou par nécessité
<color=#FF6EC7>Peut porter une amélioration</color>
<color=#00FFFF>Bâtiment étanche</color>",1472
Lapantouflemagic.GnawingHall.FlavorDescription,« On n’pab pas la boub’ pleine ! »,1473
